-8.590815663337707520e-01,1.090316295623779297e+00,8.145065307617187500e-01,-4.146172851324081421e-02,-6.189249828457832336e-02,-6.903410553932189941e-01,7.196384072303771973e-01,2.516273558139801025e-01,-6.739807128906250000e-02,-1.138682588934898376e-01,-4.061290621757507324e-02,-3.372708335518836975e-02,6.076980009675025940e-02,2.732526361942291260e-01,-4.290211480110883713e-03,-6.648740172386169434e-02,-6.936545670032501221e-02,-1.117999926209449768e-01,-4.188596084713935852e-02,-4.283914342522621155e-02,-2.482474595308303833e-02,6.316331028938293457e-02,-2.665016651153564453e-01,1.703803420066833496e+00,-1.745748221874237061e-01,1.556428909301757812e+00,1.457352340221405029e-01,-1.584450341761112213e-02,-1.609549522399902344e-01,4.619769155979156494e-01,-1.606122255325317383e+00,-7.246930003166198730e-01,1.348691225051879883e+00,6.707035750150680542e-02,3.802078366279602051e-01,8.330253511667251587e-02
-8.590057492256164551e-01,1.090138316154479980e+00,8.145033717155456543e-01,-4.162295907735824585e-02,-6.157414242625236511e-02,-6.904172301292419434e-01,7.195833325386047363e-01,2.519381940364837646e-01,-6.664238870143890381e-02,-1.135876849293708801e-01,-4.107165709137916565e-02,-3.410742431879043579e-02,6.068124622106552124e-02,2.732545435428619385e-01,-3.584385849535465240e-03,-6.596063822507858276e-02,-6.960812956094741821e-02,-1.103811338543891907e-01,-4.214570298790931702e-02,-4.215354472398757935e-02,-2.467818930745124817e-02,6.273710727691650391e-02,-2.774502336978912354e-01,1.699350953102111816e+00,-1.830697804689407349e-01,1.556825995445251465e+00,1.450178772211074829e-01,-1.752394624054431915e-02,-1.630963832139968872e-01,4.713564813137054443e-01,-1.604684710502624512e+00,-7.331067323684692383e-01,1.355342626571655273e+00,6.758038699626922607e-02,3.750162422657012939e-01,8.485884219408035278e-02
-8.589050173759460449e-01,1.089919328689575195e+00,8.144048452377319336e-01,-4.133377596735954285e-02,-6.166859716176986694e-02,-6.905884146690368652e-01,7.194276452064514160e-01,2.524328827857971191e-01,-6.737650930881500244e-02,-1.131144165992736816e-01,-4.190577566623687744e-02,-3.409945592284202576e-02,6.077704206109046936e-02,2.734052836894989014e-01,-4.394309595227241516e-03,-6.606531143188476562e-02,-6.981280446052551270e-02,-1.119559779763221741e-01,-4.155373200774192810e-02,-4.162906110286712646e-02,-2.450793050229549408e-02,6.157635152339935303e-02,-2.873579561710357666e-01,1.693773150444030762e+00,-1.929907053709030151e-01,1.558871269226074219e+00,1.464571356773376465e-01,-1.591532491147518158e-02,-1.633010655641555786e-01,4.788602888584136963e-01,-1.604758977890014648e+00,-7.416263818740844727e-01,1.361682772636413574e+00,6.796894222497940063e-02,3.697772622108459473e-01,8.633962273597717285e-02
-8.587797880172729492e-01,1.089791893959045410e+00,8.143331408500671387e-01,-4.128849878907203674e-02,-6.158740818500518799e-02,-6.906771063804626465e-01,7.193520665168762207e-01,2.527332901954650879e-01,-6.744877249002456665e-02,-1.129647865891456604e-01,-4.240680858492851257e-02,-3.414627909660339355e-02,6.116374209523200989e-02,2.733947932720184326e-01,-4.536274354904890060e-03,-6.567554175853729248e-02,-6.983825564384460449e-02,-1.123728603124618530e-01,-4.173445701599121094e-02,-4.079129174351692200e-02,-2.402697689831256866e-02,6.161078810691833496e-02,-2.973193824291229248e-01,1.689261198043823242e+00,-2.027671486139297485e-01,1.559550166130065918e+00,1.457322686910629272e-01,-1.551297865808010101e-02,-1.642177850008010864e-01,4.860399365425109863e-01,-1.604128599166870117e+00,-7.495132684707641602e-01,1.367698311805725098e+00,6.834205240011215210e-02,3.645194768905639648e-01,8.784052729606628418e-02
-8.587014079093933105e-01,1.089663267135620117e+00,8.143058419227600098e-01,-4.133049771189689636e-02,-6.142896786332130432e-02,-6.908586025238037109e-01,7.191888689994812012e-01,2.528879344463348389e-01,-6.722272932529449463e-02,-1.126134395599365234e-01,-4.255577549338340759e-02,-3.435154259204864502e-02,6.089813262224197388e-02,2.732428312301635742e-01,-4.326384980231523514e-03,-6.511745601892471313e-02,-6.966781616210937500e-02,-1.124286502599716187e-01,-4.199661687016487122e-02,-3.994743525981903076e-02,-2.397648245096206665e-02,6.147941201925277710e-02,-3.074118196964263916e-01,1.686594128608703613e+00,-2.121572047472000122e-01,1.559360980987548828e+00,1.439874768257141113e-01,-1.506133377552032471e-02,-1.634006500244140625e-01,4.931027889251708984e-01,-1.602925181388854980e+00,-7.561387419700622559e-01,1.373368144035339355e+00,6.875098496675491333e-02,3.591545224189758301e-01,8.937855064868927002e-02
-8.586331009864807129e-01,1.089592218399047852e+00,8.142627477645874023e-01,-4.138245061039924622e-02,-6.127785891294479370e-02,-6.911417245864868164e-01,7.189267277717590332e-01,2.529306113719940186e-01,-6.694298982620239258e-02,-1.117494553327560425e-01,-4.248733073472976685e-02,-3.451066836714744568e-02,6.122785806655883789e-02,2.729513645172119141e-01,-4.064437933266162872e-03,-6.438423693180084229e-02,-6.947315484285354614e-02,-1.125287488102912903e-01,-4.162786155939102173e-02,-3.906359151005744934e-02,-2.415573596954345703e-02,6.191938742995262146e-02,-3.169996440410614014e-01,1.685472369194030762e+00,-2.214523702859878540e-01,1.559692740440368652e+00,1.429285556077957153e-01,-1.779054477810859680e-02,-1.646794676780700684e-01,4.991455972194671631e-01,-1.601524472236633301e+00,-7.618341445922851562e-01,1.378765821456909180e+00,6.916791200637817383e-02,3.537447154521942139e-01,9.084717184305191040e-02
-8.585470914840698242e-01,1.089487075805664062e+00,8.142121434211730957e-01,-4.142678156495094299e-02,-6.105297803878784180e-02,-6.914280056953430176e-01,7.186679840087890625e-01,2.526049017906188965e-01,-6.663019210100173950e-02,-1.109712570905685425e-01,-4.181655868887901306e-02,-3.523217514157295227e-02,6.130315363407135010e-02,2.726014256477355957e-01,-3.746506990864872932e-03,-6.367699056863784790e-02,-6.932859122753143311e-02,-1.126689836382865906e-01,-4.145712777972221375e-02,-3.815664350986480713e-02,-2.433047257363796234e-02,6.236217170953750610e-02,-3.261819481849670410e-01,1.685653090476989746e+00,-2.308589220046997070e-01,1.560531258583068848e+00,1.431539654731750488e-01,-1.883639022707939148e-02,-1.648582071065902710e-01,5.036375522613525391e-01,-1.600273370742797852e+00,-7.676885724067687988e-01,1.383979678153991699e+00,6.944735348224639893e-02,3.483334779739379883e-01,9.229534119367599487e-02
-8.584454655647277832e-01,1.089370250701904297e+00,8.141746520996093750e-01,-4.136859253048896790e-02,-6.093152239918708801e-02,-6.917397975921630859e-01,7.183815240859985352e-01,2.522851824760437012e-01,-6.667516380548477173e-02,-1.101471707224845886e-01,-4.111813008785247803e-02,-3.568703681230545044e-02,6.144422292709350586e-02,2.722862064838409424e-01,-3.801772836595773697e-03,-6.310654431581497192e-02,-6.914880126714706421e-02,-1.130354776978492737e-01,-4.094098880887031555e-02,-3.737469390034675598e-02,-2.452078089118003845e-02,6.267920136451721191e-02,-3.365561068058013916e-01,1.686182022094726562e+00,-2.387233674526214600e-01,1.561843276023864746e+00,1.447098702192306519e-01,-1.980890333652496338e-02,-1.646382212638854980e-01,5.082240700721740723e-01,-1.599408864974975586e+00,-7.728918194770812988e-01,1.388994932174682617e+00,6.971104443073272705e-02,3.429406285285949707e-01,9.380713105201721191e-02
-8.583395481109619141e-01,1.089208245277404785e+00,8.141146302223205566e-01,-4.127216711640357971e-02,-6.058654561638832092e-02,-6.920089125633239746e-01,7.181570529937744141e-01,2.515670061111450195e-01,-6.643039733171463013e-02,-1.094614416360855103e-01,-4.030992090702056885e-02,-3.637114912271499634e-02,6.167499348521232605e-02,2.715897858142852783e-01,-3.535136114805936813e-03,-6.223752722144126892e-02,-6.896381080150604248e-02,-1.130537390708923340e-01,-4.099735617637634277e-02,-3.692812472581863403e-02,-2.429644018411636353e-02,6.229690089821815491e-02,-3.459896445274353027e-01,1.687199473381042480e+00,-2.466387301683425903e-01,1.563340067863464355e+00,1.458020359277725220e-01,-2.047310769557952881e-02,-1.627188175916671753e-01,5.131928920745849609e-01,-1.599045276641845703e+00,-7.772141695022583008e-01,1.393825769424438477e+00,7.000466436147689819e-02,3.375700116157531738e-01,9.524959325790405273e-02
-8.582465648651123047e-01,1.089093208312988281e+00,8.141122460365295410e-01,-4.108081012964248657e-02,-6.020295619964599609e-02,-6.922795772552490234e-01,7.179393768310546875e-01,2.506903707981109619e-01,-6.624557822942733765e-02,-1.087772622704505920e-01,-3.984754532575607300e-02,-3.666938841342926025e-02,6.177606061100959778e-02,2.705939114093780518e-01,-3.352689091116189957e-03,-6.167962029576301575e-02,-6.876086443662643433e-02,-1.126592978835105896e-01,-4.070464521646499634e-02,-3.615448996424674988e-02,-2.478886209428310394e-02,6.287916004657745361e-02,-3.535530865192413330e-01,1.689501047134399414e+00,-2.551178336143493652e-01,1.564097285270690918e+00,1.481020450592041016e-01,-1.816515438258647919e-02,-1.618596613407135010e-01,5.192893147468566895e-01,-1.597932219505310059e+00,-7.806976437568664551e-01,1.398428559303283691e+00,7.029191404581069946e-02,3.322038650512695312e-01,9.666361659765243530e-02
